tool		Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5
run set		jip-i1-c.SV-COMP23_assert_oox.ReachSafety-Java	jip-i1-c.SV-COMP23_assert_oox.ReachSafety-Java	jip-i1-c.SV-COMP23_assert_oox.ReachSafety-Java	jip-i1-c.SV-COMP23_assert_oox.ReachSafety-Java	jip-i1-ef-c.SV-COMP23_assert_oox.ReachSafety-Java	jip-i1-ef-c.SV-COMP23_assert_oox.ReachSafety-Java	jip-i1-ef-c.SV-COMP23_assert_oox.ReachSafety-Java	jip-i1-ef-c.SV-COMP23_assert_oox.ReachSafety-Java	jip-i1-f-c.SV-COMP23_assert_oox.ReachSafety-Java	jip-i1-f-c.SV-COMP23_assert_oox.ReachSafety-Java	jip-i1-f-c.SV-COMP23_assert_oox.ReachSafety-Java	jip-i1-f-c.SV-COMP23_assert_oox.ReachSafety-Java
../sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)
jayhorn-recursive/Ackermann01.yml	false	false	0.021459768	0.030993873000056738	37.097472	false	0.022768696	0.0321947850000015	37.101568	false	0.023299535	0.03246147000027122	37.101568
jayhorn-recursive/Addition.yml	true	TIMEOUT (true)	21.016697048	21.01903621400004	588.120064	TIMEOUT (true)	21.011436632	21.01407064099999	377.200640	TIMEOUT (true)	21.027049384	21.029630923999775	882.794496
jayhorn-recursive/InfiniteLoop.yml	false	false	0.018462429	0.0279423949999682	36.917248	false	0.019326153	0.02866441300011502	36.970496	false	0.019483653	0.028705489999993006	36.937728
jayhorn-recursive/SatAckermann01.yml	true	TIMEOUT (true)	21.002777366	21.00455565499999	73.814016	TIMEOUT (true)	21.00696411	21.00906953499998	200.790016	TIMEOUT (true)	21.02870064	21.030816056000276	925.728768
jayhorn-recursive/SatAckermann02.yml	true	TIMEOUT (true)	21.002381031	21.004282365999984	73.830400	TIMEOUT (true)	21.007417711	21.009301865999987	201.445376	TIMEOUT (true)	21.028837328	21.03097361900018	924.172288
jayhorn-recursive/SatAckermann03.yml	true	TIMEOUT (true)	21.002400374	21.004230175999965	73.867264	TIMEOUT (true)	21.007153495	21.00931505299991	200.937472	TIMEOUT (true)	21.03010908	21.03232891699963	936.357888
jayhorn-recursive/SatAddition01.yml	true	TIMEOUT (true)	21.01615981	21.018670146999966	580.739072	TIMEOUT (true)	21.011533609	21.01412658000004	374.882304	TIMEOUT (true)	21.028201092	21.0308968559998	919.937024
jayhorn-recursive/SatEvenOdd01.yml	true	TIMEOUT (true)	21.018125821	21.020730297	629.211136	TIMEOUT (true)	21.011475812	21.01401529000009	376.389632	TIMEOUT (true)	21.029211269	21.031878087999758	949.039104
jayhorn-recursive/SatFibonacci01.yml	true	TIMEOUT (true)	21.005156622	21.007515532999832	181.719040	TIMEOUT (true)	21.007521446	21.00996121800017	251.654144	TIMEOUT (true)	21.029514999	21.031968506999874	946.061312
jayhorn-recursive/SatFibonacci02.yml	true	true	0.018827275	0.029098812000029284	18.698240	true	0.021586052	0.031870997999931205	18.698240	true	0.020849741	0.031094413999653625	18.698240
jayhorn-recursive/SatFibonacci03.yml	true	TIMEOUT (true)	21.004908915	21.007421041999805	179.171328	TIMEOUT (true)	21.007658684	21.010005385999875	251.457536	TIMEOUT (true)	21.029181051	21.032526082000004	972.337152
jayhorn-recursive/SatGcd.yml	true	TIMEOUT (true)	21.024671752	21.02662327200005	820.318208	TIMEOUT (true)	21.01803618	21.01999856900011	569.311232	TIMEOUT (true)	21.054330541	21.05643141499968	1793.576960
jayhorn-recursive/SatHanoi01.yml	true	TIMEOUT (true)	21.003719891	21.00562812399994	113.741824	TIMEOUT (true)	21.007869904	21.010193123999898	248.844288	TIMEOUT (true)	21.033738201	21.03619179799989	1103.867904
jayhorn-recursive/SatMccarthy91.yml	true	TIMEOUT (true)	21.012549625	21.014532160000044	416.735232	TIMEOUT (true)	21.011738297	21.01395526500005	389.410816	TIMEOUT (true)	21.046571162	21.04878434899956	1533.353984
jayhorn-recursive/SatPrimes01.yml	true	TIMEOUT (true)	21.010036621	21.01236958200002	340.017152	TIMEOUT (true)	21.007376758	21.00997002500003	243.425280	TIMEOUT (true)	21.022487729	21.024952455999937	716.578816
jayhorn-recursive/UnsatAckermann01.yml	false	false	0.047847405	0.057357251999974324	38.019072	false	0.048239313	0.05773706100012532	38.359040	false	0.044351539	0.05362836899985268	38.821888
jayhorn-recursive/UnsatAddition01.yml	false	false	0.028369299	0.03765647399995942	37.208064	false	0.029350985	0.03880754700003308	37.294080	false	0.025860527	0.03519017200005692	37.335040
jayhorn-recursive/UnsatAddition02.yml	false	false	0.024051559	0.03360141100006331	37.085184	false	0.021917573	0.031397568999864234	37.126144	false	0.021966064	0.031356223999864596	37.101568
jayhorn-recursive/UnsatEvenOdd01.yml	false	false	0.020982189	0.030494940999915343	37.146624	false	0.022348806	0.0317258560000937	37.044224	false	0.022296023	0.03154832200016244	37.101568
jayhorn-recursive/UnsatFibonacci01.yml	false	false	0.830964285	0.8313760490000277	60.612608	false	2.182015718	2.182502558999886	83.415040	false	1.037382284	1.0377712389999942	125.935616
jayhorn-recursive/UnsatFibonacci02.yml	false	TIMEOUT (true)	21.00651799	21.008612703999916	216.023040	TIMEOUT (true)	21.007494292	21.010094007999896	255.283200	TIMEOUT (true)	21.029903564	21.03229909399988	968.413184
jayhorn-recursive/UnsatMccarthy91.yml	false	false	0.021295898	0.030931534000046668	37.085184	false	0.019692657	0.029124777000106405	37.056512	false	0.020407429	0.02965144500012684	37.027840
MinePump/spec1-5_product1.yml	false	false	0.18042081	0.18072807799990187	38.936576	false	0.159131189	0.1595007160001387	38.944768	false	0.155843009	0.15618643400011933	39.063552
MinePump/spec1-5_product10.yml	false	false	0.180649073	0.18098207200000616	38.928384	false	0.162718162	0.16300025900000037	39.055360	false	0.161879505	0.1622551549999116	39.051264
MinePump/spec1-5_product11.yml	false	false	0.978015054	0.9784646739999516	64.589824	false	0.943472253	0.9439158840000346	66.899968	false	0.886760101	0.8871345570000813	71.368704
MinePump/spec1-5_product12.yml	false	false	0.873521123	0.8739047139999911	59.420672	false	0.843415424	0.8438465360000009	61.423616	false	0.788855976	0.7893647450000572	65.241088
MinePump/spec1-5_product13.yml	false	false	0.200551677	0.20095191900009013	39.022592	false	0.183879892	0.1841978959998869	39.067648	false	0.181137742	0.18145263599990358	39.198720
MinePump/spec1-5_product14.yml	false	false	0.205255335	0.2056325690000449	38.985728	false	0.184762572	0.18513376100008827	39.014400	false	0.182064274	0.18239526200022738	39.190528
MinePump/spec1-5_product15.yml	false	false	1.907820716	1.9083484739999221	88.743936	false	1.867730654	1.8682068310001796	92.975104	false	1.72609148	1.7265637250002328	102.342656
MinePump/spec1-5_product16.yml	false	false	1.588634402	1.5890788789999988	76.779520	false	1.539351647	1.5397856820000015	80.064512	false	1.42820823	1.428662413999973	86.630400
MinePump/spec1-5_product2.yml	false	false	0.18003835	0.18033613000011428	38.936576	false	0.163292054	0.1636669920001168	38.985728	false	0.157484776	0.1577817799998229	39.038976
MinePump/spec1-5_product3.yml	false	false	0.957038372	0.9574367849997998	64.012288	false	0.945372016	0.9458109060001334	66.252800	false	0.877657171	0.8781009300000733	70.807552
MinePump/spec1-5_product4.yml	false	false	0.862526504	0.8629234810000526	58.920960	false	0.827257771	0.8276517910001076	60.854272	false	0.774732887	0.7752121050002643	64.618496
MinePump/spec1-5_product48.yml	false	false	0.206877667	0.2072073049998835	39.198720	false	0.186182726	0.18648722900002213	39.198720	false	0.18488114	0.18517363099999784	39.325696
MinePump/spec1-5_product49.yml	false	false	0.212646032	0.21296170400000847	39.194624	false	0.186249973	0.18657406700003776	39.198720	false	0.184284966	0.18461572800015347	39.325696
MinePump/spec1-5_product5.yml	false	false	0.202953097	0.20334752799999478	39.010304	false	0.181495309	0.18180633500014665	39.022592	false	0.175736483	0.17614025300008507	39.084032
MinePump/spec1-5_product50.yml	false	false	0.21023169	0.2108262949998334	39.120896	false	0.188039014	0.18838503400002082	39.231488	false	0.184349475	0.18466789100011738	39.337984
MinePump/spec1-5_product51.yml	false	false	1.746707734	1.747177714999907	88.834048	false	1.731061339	1.7315579200001139	92.848128	false	1.610508308	1.610944930000187	101.027840
MinePump/spec1-5_product52.yml	false	false	1.485776024	1.4862101029998485	78.446592	false	1.46684149	1.4672838949998095	81.596416	false	1.346029872	1.3464270479998959	87.683072
MinePump/spec1-5_product53.yml	false	false	0.201861537	0.20215480700016997	39.198720	false	0.185191568	0.18555721600000652	39.198720	false	0.179682719	0.1801032660000601	39.362560
MinePump/spec1-5_product54.yml	false	false	0.203669065	0.20399079999992864	39.198720	false	0.183575296	0.18389796700012084	39.198720	false	0.181073251	0.1814910019998024	39.399424
MinePump/spec1-5_product55.yml	false	false	1.49360859	1.4940626609998162	81.940480	false	1.472512513	1.4729438800000025	85.221376	false	1.376448995	1.3768735029998425	91.856896
MinePump/spec1-5_product56.yml	false	false	1.289435552	1.2901294629998574	71.753728	false	1.272308902	1.272788809000076	74.158080	false	1.171201716	1.1716896419998193	79.179776
MinePump/spec1-5_product59.yml	true	TIMEOUT (true)	21.004015048	21.00577613700011	131.325952	TIMEOUT (true)	21.004235142	21.00676485200006	138.809344	TIMEOUT (true)	21.005525493	21.007882436000273	154.148864
MinePump/spec1-5_product6.yml	false	false	0.199220565	0.1995571679999557	38.940672	false	0.179799016	0.180102849999912	39.055360	false	0.178378102	0.1790521479997551	39.190528
MinePump/spec1-5_product60.yml	true	TIMEOUT (true)	21.004638054	21.006468530999882	147.791872	TIMEOUT (true)	21.004713778	21.007486552000046	162.430976	TIMEOUT (true)	21.00638201	21.00888279799983	188.243968
MinePump/spec1-5_product61.yml	true	TIMEOUT (true)	21.008340444	21.010066151000046	266.661888	TIMEOUT (true)	21.009181876	21.011334314999885	290.476032	TIMEOUT (true)	21.011144693	21.01346589900004	335.278080
MinePump/spec1-5_product62.yml	true	TIMEOUT (true)	21.008473918	21.010171627999853	268.021760	TIMEOUT (true)	21.009081182	21.011250655999902	291.528704	TIMEOUT (true)	21.011114796	21.013524014999803	335.450112
MinePump/spec1-5_product63.yml	true	TIMEOUT (true)	21.004217916	21.005869170000096	131.129344	TIMEOUT (true)	21.004167485	21.006762443999833	138.645504	TIMEOUT (true)	21.004948105	21.007507718999932	153.931776
MinePump/spec1-5_product64.yml	true	TIMEOUT (true)	21.005004397	21.006741038999962	148.135936	TIMEOUT (true)	21.005042784	21.007395912999982	162.349056	TIMEOUT (true)	21.006434679	21.008808061999844	188.272640
MinePump/spec1-5_product7.yml	false	false	1.879063585	1.8795285209998838	87.822336	false	1.828886816	1.8293575600000622	92.057600	false	1.694298745	1.6948478900003465	101.384192
MinePump/spec1-5_product8.yml	false	false	1.557389547	1.5581684189999123	76.079104	false	1.51504814	1.5155245979999563	79.355904	false	1.405838553	1.4062691899998754	85.925888
MinePump/spec1-5_product9.yml	false	false	0.180494535	0.18089301499981048	38.936576	false	0.160455977	0.160870930000101	38.998016	false	0.159419455	0.15970217899985073	39.055360
algorithms/BellmanFord-FunSat01.yml	true	TIMEOUT (true)	21.002964727	21.004785367000068	82.669568	TIMEOUT (true)	21.002737691	21.00510841900018	82.149376	TIMEOUT (true)	21.004666572	21.00724520599988	120.483840
algorithms/BellmanFord-FunUnsat01.yml	false	false	0.072902373	0.08249699900011365	38.105088	false	0.048337699	0.04866569899991191	38.281216	false	0.044054509	0.05339615499997308	38.457344
algorithms/BellmanFord-MemSat01.yml	true	TIMEOUT (true)	21.003163634	21.00491204900004	82.141184	TIMEOUT (true)	21.003237036	21.005482392999966	81.903616	TIMEOUT (true)	21.00410858	21.006559811999978	119.939072
algorithms/BellmanFord-MemUnsat01.yml	false	false	0.033123071	0.0426609720000215	37.457920	false	0.025852868	0.035249065000016344	37.494784	false	0.025927062	0.035158231999957934	37.494784
algorithms/BinaryTreeSearch-FunSat01.yml	true	TIMEOUT (true)	21.004264596	21.00658393499998	154.431488	TIMEOUT (true)	21.002993721	21.005744645999812	105.328640	TIMEOUT (true)	21.009683981	21.012141406999945	293.736448
algorithms/BinaryTreeSearch-FunUnsat01.yml	false	false	0.022241088	0.031817197999998825	37.244928	false	0.021511532	0.03115756300007888	37.183488	false	0.021948114	0.03121488499982661	37.228544
algorithms/BinaryTreeSearch-MemSat01.yml	true	TIMEOUT (true)	21.010511115	21.012276257000167	337.797120	TIMEOUT (true)	21.012730669	21.01449165500003	398.794752	TIMEOUT (true)	21.035768017	21.03760728799989	1148.825600
algorithms/BinaryTreeSearch-MemUnsat01.yml	false	false	0.032549345	0.04198274599980323	37.232640	false	0.029542251	0.03922473100010393	37.261312	false	0.028485169	0.03785205499980293	37.380096
algorithms/BinaryTreeSearch-MemUnsat02.yml	false	false	0.024796408	0.03437998000003972	37.281792	false	0.02492839	0.034326921000001676	37.232640	false	0.02495954	0.03432321599984789	37.363712
algorithms/InsertionSort-FunSat01.yml	true	TIMEOUT (true)	21.003736661	21.006214153999963	144.965632	TIMEOUT (true)	21.00449366	21.006993918000035	145.244160	TIMEOUT (true)	21.004883886	21.007346493000114	145.027072
algorithms/InsertionSort-FunSat02.yml	true	TIMEOUT (true)	21.004000847	21.006576928999948	162.779136	TIMEOUT (true)	21.005332686	21.007953500999974	163.733504	TIMEOUT (true)	21.005965041	21.00842853999984	164.360192
algorithms/InsertionSort-FunUnsat01.yml	false	false	0.050941455	0.06049757599998884	38.055936	false	0.034671681	0.044005217999938395	38.146048	false	0.034432178	0.04382454200003849	38.109184
algorithms/InsertionSort-MemSat01.yml	true	TIMEOUT (true)	21.004091316	21.006403761	146.894848	TIMEOUT (true)	21.004344983	21.007094413999994	146.841600	TIMEOUT (true)	21.004800612	21.0073006409998	146.825216
algorithms/InsertionSort-MemUnsat01.yml	false	false	0.021997189	0.03154522099998758	37.101568	false	0.022297357	0.03167723199999273	37.101568	false	0.019989495	0.029418081999665446	37.076992
algorithms/MergeSortIterative-FunSat01.yml	true	TIMEOUT (true)	21.004365462	21.006865715000004	159.137792	TIMEOUT (true)	21.004890551	21.00754889699988	159.494144	TIMEOUT (true)	21.005347669	21.00793193299978	158.388224
algorithms/MergeSortIterative-FunSat02.yml	true	TIMEOUT (true)	21.004737661	21.00741168400009	175.566848	TIMEOUT (true)	21.005589448	21.008245185000078	175.456256	TIMEOUT (true)	21.005978398	21.008596631999808	176.095232
algorithms/MergeSortIterative-FunUnsat01.yml	false	false	0.655564277	0.6651076549999289	50.937856	false	0.306190048	0.3065152669998952	50.847744	false	0.307621042	0.30802821499992206	51.027968
algorithms/MergeSortIterative-MemSat01.yml	false	TIMEOUT (true)	21.004000105	21.006745522000074	161.890304	TIMEOUT (true)	21.00485117	21.00755561400001	161.128448	TIMEOUT (true)	21.005327014	21.008002591999684	159.977472
algorithms/MergeSortIterative-MemUnsat01.yml	false	false	0.031244285	0.0408600429998387	37.978112	false	0.029462363	0.03888994300018567	38.014976	false	0.033750025	0.04314765500021167	37.982208
algorithms/RedBlackTree-FunSat01.yml	true	TIMEOUT (true)	21.003252924	21.00541780200001	116.375552	TIMEOUT (true)	21.003252266	21.005916638000144	107.237376	TIMEOUT (true)	21.012343579	21.014820235000116	381.161472
algorithms/RedBlackTree-FunUnsat01.yml	false	false	0.045893521	0.05542108500003451	38.150144	false	0.048512742	0.05818041199995605	38.219776	false	0.046699251	0.055918821999966895	38.281216
algorithms/RedBlackTree-MemSat01.yml	true	TIMEOUT (true)	21.005277664	21.00722475900011	170.070016	TIMEOUT (true)	21.00578734	21.008196509000072	188.223488	TIMEOUT (true)	21.017889066	21.020229449999988	552.316928
algorithms/RedBlackTree-MemUnsat01.yml	false	false	0.04477289	0.05439002699995399	38.223872	false	0.045874723	0.05560161599987623	38.232064	false	0.050093536	0.059672364999642014	38.363136
algorithms/SortedListInsert-FunSat01.yml	true	TIMEOUT (true)	21.01971858	21.021445203999974	650.113024	TIMEOUT (true)	21.021532313	21.023703806999947	705.912832	TIMEOUT (true)	21.042506927	21.04481724900006	1389.613056
algorithms/SortedListInsert-FunSat02.yml	true	TIMEOUT (true)	21.018291108	21.01990141700003	599.953408	TIMEOUT (true)	21.020384327	21.022129532000235	651.972608	TIMEOUT (true)	21.043145355	21.045266583000284	1415.720960
algorithms/SortedListInsert-FunUnsat01.yml	false	false	0.023953667	0.033499334999987695	37.101568	false	0.024150384	0.03380211400008193	37.142528	false	0.023509235	0.0328669609998542	37.101568
algorithms/SortedListInsert-MemSat01.yml	true	TIMEOUT (true)	21.017841865	21.019621904999894	582.365184	TIMEOUT (true)	21.020762911	21.022543206000137	658.739200	TIMEOUT (true)	21.041493266	21.043328329999895	1337.954304
algorithms/SortedListInsert-MemUnsat01.yml	false	TIMEOUT (true)	21.017816073	21.019728848000113	577.363968	TIMEOUT (true)	21.020711313	21.022481487999812	652.947456	TIMEOUT (true)	21.040576745	21.04233810599999	1308.663808
